año,NCODI,60_totalCompra,600_producFarma,601_materialSani,601_1_implantes,601_2_restoMateriaSani,606_servContratado,607_trabajoContratado,60X_restoCompras,61_variaExistencias,62_servExteriores,628_sumistro,62X_restoServiExter,64_gastoPersonal,640_sueldos,641_indemnizacion,642_SegSocEmpresa,643_649_OtrGasSocial,68_dotaAmortizacion,69_perdidaDeterioro,6X_restoGasto,tot_compraGasto
2020,951,167933,18300,26820,0,26820,2301,1317,119195,0,319267,42241,277026,714047,514100,14448,180637,4862,22503,0,0,1223750
2020,1103,2017676,227757,273891,0,273891,958153,501132,56743,11,757494,294383,463111,5436743,4458658,17314,957684,3087,93523,0,0,8305447
2020,972,101532,10379,10168,0,10168,4739,1,76245,3761,133348,19940,113408,344266,254212,1644,87505,905,12947,0,0,595854
2020,973,741094,88886,93723,52087,41636,129893,22425,406167,0,1656313,391098,1265215,1211942,901544,2070,308328,0,477387,0,52369,4139105
2020,974,1172745,94096,238175,0,238175,76524,715515,48435,-17041,1865853,111454,1754399,3023177,2504449,299,492206,26223,52289,156504,0,6253527
2020,975,1575934,61803,153335,0,153335,131075,1111309,118412,0,644414,126009,518405,3319237,2620236,0,694297,4704,127944,0,0,5667529
2020,960,1660640,115005,244218,0,244218,145660,958466,197291,-119749,443857,141466,302391,6814270,5563242,0,1241578,9450,366012,26410,0,9191440
2020,1028,714,61,49,0,49,40,35,529,0,1422,173,1249,37670,30050,0,7620,0,325,0,0,40131
2020,976,2635246,269137,376418,0,376418,286386,1518643,184662,0,1629266,412095,1217171,13213562,10627995,0,2570736,14831,288592,21432,0,17788098
2020,977,1782470,215306,301964,0,301964,40037,1129355,95808,0,1396201,223235,1172966,5822500,4749547,0,1072953,0,51127,1428,0,9053726
2020,1020,512442,0,0,0,0,258001,234135,20306,0,357513,36996,320517,1511199,1201845,0,303602,5752,165234,151,0,2546539
2020,994,24502951,8099673,5540845,599575,4941270,4925632,4792163,1144638,-663094,2390286,798718,1591568,47262582,38613278,0,8571296,78008,1231953,16553,0,74741231
2020,995,624442,77116,85562,0,85562,45056,365755,50953,0,597404,105084,492320,2931523,2186972,-2368,739984,6935,2955,4620,0,4160944
2020,1060,270651,19833,9721,0,9721,208333,17944,14820,0,550162,47681,502481,652618,556787,0,95831,0,13421,0,1237,1488089
2020,1005,843901,117064,168139,0,168139,6259,534602,17837,0,396281,80233,316048,1067256,877948,0,189308,0,3507,3238,0,2314183
2020,1061,25995,525,2400,0,2400,0,0,23070,0,34300,5850,28450,116750,89150,0,27600,0,2750,0,0,179795
2020,1062,80138,7189,4980,0,4980,3200,2450,62319,1,201712,31903,169809,329130,243693,3231,75142,7064,0,0,0,610981
2020,1006,581755,56366,141741,0,141741,68396,265907,49345,-28270,202729,57125,145604,2509420,1900162,13000,597541,-1283,243598,90,0,3509322
2020,1088,789443,121211,210626,0,210626,408064,30224,19318,0,370461,54857,315604,648773,507958,7015,133800,0,111822,0,0,1920499
2020,1089,9691170,384710,2063769,767189,1296580,6385165,625078,232448,-216746,4769650,8017,4761633,6927709,5256011,38932,1625773,6993,209499,3793904,0,25175186
2020,1076,2183,15,57,0,57,1849,0,262,0,989,120,869,1572,1143,0,429,0,43,0,0,4787
2020,1078,915289,398,24543,0,24543,415135,398856,76357,0,573491,88448,485043,456369,371977,0,81806,2586,197227,16521,0,2158897
2020,1033,45809401,15748097,11960970,2991919,8969051,8994052,5800868,3305414,-1036399,9109929,1757812,7352117,87535437,71033694,263193,16161343,77207,3470190,0,0,144888558
2020,1037,330610,0,0,0,0,123819,125807,80984,0,138618,87668,50950,1542337,1050529,0,350552,141256,426576,0,0,2438141
2020,1039,362026,114118,3859,0,3859,76953,6100,160996,0,469545,62402,407143,1694751,1318420,0,376331,0,31709,0,0,2558031
2020,1067,2536671,270736,344876,0,344876,33334,1774558,113167,-8756,472598,239610,232988,5218667,3985376,6383,1215155,11753,850338,0,0,9069518
2020,1065,1427370,344074,179950,0,179950,0,761640,141706,1858,2195948,273617,1922331,7853971,6544643,13717,1295611,0,502186,0,0,11981333
2020,1066,12246530,1503177,4185884,261061,3924823,3122551,2626324,808594,-795714,6109795,893724,5216071,12554949,9945642,67456,2533114,8737,1440594,6620,0,31562774
2020,1100,1669836,137019,606638,0,606638,0,870494,55685,0,241252,145005,96247,3747047,3049114,0,697933,0,185622,0,0,5843757
2020,1105,2802101,506775,641562,0,641562,76667,1509338,67759,0,2330323,292284,2038039,8470130,7125537,0,1344593,0,40762,12079,0,13655395
2020,1107,1103645,61397,535935,208333,327602,226350,118591,161372,31240,1204682,120090,1084592,2115889,1817012,1976,291375,5526,413311,24472,0,4893239
2020,1111,487891,82253,262,0,262,65177,5367,334832,0,376705,40577,336128,1884386,1459460,0,424926,0,252521,0,0,3001503
2020,1121,232730,28170,25468,0,25468,0,22706,156386,0,418908,73151,345757,1148981,796629,10811,341412,129,49365,0,0,1849984
2020,1119,436375,15813,41718,0,41718,6290,340013,32541,1,227628,52263,175365,921132,720267,0,198633,2232,45351,525,147747,1778759
2020,207,5759277,921271,863233,151790,711443,0,3974773,0,730,2179852,171268,2008584,4343536,3459344,10693,873499,0,707128,514336,972938,14477797
2020,431,1845760,293744,416764,47421,369343,412428,664603,58221,-84477,605174,162652,442522,3002216,2165336,7115,732208,97557,1038605,7060,351822,6766160
2020,387,9222732,5463774,3333909,834838,2499071,0,301433,123616,536405,2929173,433256,2495917,25333704,20201892,0,5106424,25388,0,0,27699,38049713
2020,179,451571,17535,8873,,8873,0,378849,46314,0,269673,65527,204146,1262948,968521,15355,274553,4519,32983,1425,-427,2018173
2020,606,11750717,5869860,3637885,747364,2890521,319162,1065724,858086,668332,907290,284345,622945,27300007,21887200,0,5399143,13664,0,0,102232,40728578
2020,925,111797284,57009045,46483581,9398225,37085356,5491303,1517652,1295703,9474768,1785346,312485,1472861,171051089,137160804,0,33522833,367452,0,0,229710,294338197
2020,541,10829898,4723933,3021577,303243,2718334,1199064,1103280,782044,0,1982210,802800,1179410,23002903,18373367,0,4629536,0,348564,0,0,36163575
2020,797,9361645,4891571,3724660,417251,3307409,0,172335,573079,573935,1632999,40166,1592833,23589682,18707873,4888,4876921,0,0,0,0,35158261
2020,627,29869150,18896861,9745518,887687,8857831,0,253274,973497,-1732469,5409193,394406,5014787,88779275,70466312,83461,18229502,0,643670,0,544304,123513123
2020,173,631578,797,4823,0,4823,0,19417,606541,0,91309,56545,34764,12673186,10216365,0,2456821,0,0,0,6114,13402187
2020,636,90784300,40030188,43827709,6605977,37221732,0,4374186,2552217,-11214665,16711646,2417115,14294531,121315197,94754175,0,26241581,319441,2170816,0,11392193,231159487
2020,205,3855277,577642,1093272,655963,437309,1632195,524136,28032,-7522,949923,70284,879639,2064666,1609218,4934,427298,23216,141053,33731,7852,7044980
2020,814,314989,80818,87215,0,87215,130153,15723,1080,0,40626,30346,10280,390337,299380,0,90957,0,34501,0,23648,804101
2020,881,2306931,1355178,708250,64250,644000,105000,34283,104220,29570,174728,136744,37984,2828438,2318972,0,509466,0,169504,0,0,5509171
2020,771,129906679,45560124,50318342,15254204,35064138,8011850,21334247,4682116,,5126279,3351130,1775149,188058550,152375170,,35683380,,,,227973,323319481
2020,533,3396488,73512,619413,62939,556474,2065000,31063,607500,500,142822,69160,73662,2464409,1895500,8606,560303,,284000,,100070,6388289
2020,447,3088021,743725,178310,51648,126662,0,488468,1677518,-58605,962692,258665,704027,6955466,4754737,43558,1614574,542597,300616,1289,205624,11455103
2020,815,823462,20400,144768,4915,139853,0,643548,14746,0,240107,40663,199444,579644,445051,0,134593,0,64642,0,19526,1727381
2020,801,110426953,50819185,25238985,6997790,18241195,18508429,12270577,3589777,,3037372,1970160,1067212,126596210,102303055,,24293155,,,,78161,240138696
2020,800,7819012,2342858,1621974,386271,1235703,1971918,1489971,392291,33725,1486387,438816,1047571,9285698,6901700,88091,2253145,42762,990438,0,820256,20435516
2020,389,4519709,803672,726737,131029,595708,0,843059,2146241,-67759,661734,271524,390210,16302649,11653282,61251,3523026,1065090,0,231701,114604,21762638
2020,695,74695139,31283621,21583892,4997771,16586121,8883870,10976581,1967175,,1693253,1585823,107430,96223352,78144113,,18079239,,,,118073,172729817
2020,1157,3161491,62422,778608,331913,446695,548644,1626124,145693,,433072,292623,140449,7853179,6161411,,1691768,,,,41582,11489324
2020,1163,1413220,478875,107057,50523,56534,0,827288,0,0,185484,46972,138512,308174,231353,1563,74597,661,4365,0,0,1911243
2020,816,3441548,623247,558585,55151,503434,0,707382,1552334,-97126,551572,178657,372915,11345925,8164808,46358,2351821,782938,0,410890,102338,15755147
2020,833,3511768,548398,408865,83310,325555,0,738396,1816109,-22176,504520,181629,322891,12957693,9382172,51414,2635592,888515,0,374099,145721,17471625
2020,870,11181232,5049336,1762075,327024,1435051,3721191,575611,73019,-211759,2292826,349410,1943416,5764329,4357516,29678,1337386,39749,655908,103106,149578,19935220
2020,927,3979079,135082,438058,102672,335386,3058304,347557,78,0,757846,80532,677314,2950302,2279862,4800,645011,20629,283576,169393,1461524,9601720
2020,961,87754565,36716476,18907930,4007574,14900356,13346114,16041480,2742565,,3140394,2666861,473533,115226565,93080216,,22146349,,,,238303,206359827
2020,962,2852154,55939,391214,0,391214,2015083,275007,114911,3973,862439,52170,810269,1248360,963574,0,268781,16005,217415,206620,220947,5611908
2020,1079,942977,104201,13822,0,13822,805250,0,19704,0,253242,47623,205619,986032,672851,0,313181,0,146129,0,76479,2404859
2020,1101,14886063,1323636,3155027,1368403,1786624,7835859,2358231,213310,-345104,2833911,330564,2503347,4953434,3691338,-156,1204051,58201,629831,-1240,391047,23347942
2020,666,95664949,36696982,35713381,5684533,30028848,15962544,5398081,1893961,1567839,9812172,1519661,8292511,124778888,99586616,37303,24769670,385299,0,0,0,231823848
2020,392,2025080,493803,267682,267682,0,0,1068165,195430,0,576604,305549,271055,12945868,10132437,0,2813169,262,0,0,9459,15557011
2020,790,33964584,24533518,5100416,931381,4169035,0,3829129,501521,290080,4534846,1308835,3226011,51453477,42270447,0,9183030,0,3099914,0,42442,93385343
2020,650,28574353,12978427,7545722,584460,6961262,3187239,3370262,1492703,0,2408303,931776,1476527,63614825,51509192,132858,11972683,92,0,0,0,94597481
2020,876,42822625,19054188,14328657,1715285,12613372,5357312,3119381,963087,-1641617,3231621,1230525,2001096,62776097,50174887,0,12343143,258067,0,0,109604,107298330
2020,944,1665819,82076,1095176,567993,527183,265374,78501,144692,-5757,763009,160636,602373,3867324,2931321,2597,861803,71603,500668,0,29211,6820274
2020,952,11978817,2910713,2312968,336053,1976915,3972621,1660022,1122493,49831,1371351,366555,1004796,10097080,7516570,10270,2360052,210188,859191,-28524,0,24327746
2020,54,46808,0,26475,0,26475,0,20333,,0,756822,353298,403524,4289676,3386763,0,902913,0,0,0,0,5093306
2020,367,9936917,1801822,2071493,86565,1984928,5103769,957712,2121,-368619,2272407,382383,1890024,4375800,3277724,0,1064009,34067,1508836,644711,451025,18821077
2020,538,50765423,22854586,15314809,2121125,13193684,5923518,4440666,2231844,0,4082698,1247388,2835310,84356194,66690170,0,12793515,4872509,0,0,0,139204315
2020,557,12129869,6349584,3142129,465320,2676809,597664,1592450,448042,0,1158059,525492,632567,28320702,22688359,0,4812960,819383,0,0,0,41608630
2020,653,19525018,9224268,5400197,719317,4680880,2210088,2167428,523037,832377,1508814,591366,917448,45743801,37639713,0,8101253,2835,479302,0,171793,68261105
2020,647,14172066,7042342,3873253,824917,3048336,1306853,1542644,406974,495810,921790,483655,438135,29611487,23658388,7254,5015187,930658,0,0,14638,45215791
2020,978,91436738,35201366,31260782,5908536,25352246,8676352,13206300,3091938,579752,2550687,2550687,0,145455786,120037054,0,25416632,2100,0,0,153503,240176466
2020,996,15189893,9539688,3384553,599688,2784865,1453707,485147,326798,0,3710913,933676,2777237,26567946,21924703,0,4643243,0,0,0,315499,45784251
2020,729,186264035,80509518,58591364,17572839,41018525,14156776,28741271,4265106,,7002985,5691683,1311302,271307857,222270086,,49037771,,,,1521253,466096130
2020,182,4585932,899984,1331088,1183175,147913,338138,1762957,253765,-185540,559604,156878,402726,6887562,5154056,0,1702580,30926,313756,8400,165730,12335444
2020,633,12346050,3792601,2995323,331372,2663951,3890595,1667531,0,0,2244786,664725,1580061,12533415,9640175,0,2870611,22629,2003943,,306713,29434907
2020,685,22142529,9762015,4557302,1255260,3302042,3650782,3631589,540841,,1086104,1054150,31954,50305844,40956775,,9349069,,,,121876,73656353
2020,683,12327991,4326170,2579116,679192,1899924,1838964,3136823,446918,,971957,897620,74337,32917589,26905365,,6012224,,,,113980,46331517
2020,945,8660612,1657725,2826528,839442,1987086,991376,2998238,186745,,518293,435897,82396,27005476,21783514,,5221962,,,,43730,36228111
2020,953,2117820,451764,1522177,167572,1354605,143879,0,0,47043,1090057,61900,1028157,3709716,2941961,0,767755,0,331781,12725,12093,7321235
2020,1022,4348840,804181,959486,217749,741737,677358,1779938,127877,,253376,209272,44104,10944414,8761855,,2182559,,,,14921,15561551
2020,1049,3273856,472234,555042,129332,425710,503814,1665214,77552,,257632,224097,33535,8090929,6465255,,1625674,,,,11914,11634331
2020,1151,14104505,697114,3988886,1901715,2087171,7766470,1652035,0,0,4784000,512532,4271468,6039514,4714514,-3000,1328000,0,733000,27275,10231,25698525
2020,794,255463809,106269083,84816760,24481192,60335568,33322555,25021816,6033595,4923746,15610896,2327619,13283277,268568208,221552010,0,46759435,256763,0,0,504411,545071070
2020,415,4050084,1464806,2250103,2250103,0,0,5680,329495,1321,2380395,104291,2276104,8530549,6835195,0,1640420,54934,944275,106114,38457,16051195
2020,592,11619843,1403915,4002424,0,4002424,3220688,2593549,399267,-155810,2154737,317578,1837159,12185746,9503247,0,2674032,8467,1192772,32282,-79968,26949602
2020,497,6077361,835132,2739729,1114,2738615,0,305922,2196578,337,6049478,394598,5654880,9091962,6946774,0,1770361,374827,384776,1440296,0,23044210
2020,726,77669995,33811355,21234644,3128702,18105942,12202903,7360483,3060610,1999789,5341027,1946347,3394680,98225024,81304919,0,16919248,857,0,0,223684,183459519
2020,272,6576454,1159782,2199857,403971,1795886,1948068,1078302,190445,8199,1254087,360844,893243,10587996,7852885,142507,2474113,118491,542384,0,73390,19042510
2020,805,223400881,97697252,76659389,24451912,52207477,20579349,24033399,4431492,4179210,6312516,4778622,1533894,228164867,187727293,72510,40365064,0,0,0,611525,462668999
2020,64,625959,123469,43250,0,43250,0,394838,64402,-7568,298269,79255,219014,1301223,1004269,9953,274951,12050,79934,7586,31769,2337172
2020,842,9515421,1860818,5429512,1264301,4165211,245422,1548748,430921,98413,834227,507806,326421,20115649,16627109,0,3488540,0,0,0,16621,30580331
2020,843,12617159,2343198,3309569,1017394,2292175,5196177,1433900,334315,38116,1723337,1037451,685886,17000845,13429595,0,3571250,0,0,0,29923,31409380
2020,1127,14300631,2750276,3881192,449744,3431448,6294670,1074151,300342,39843,1491359,174214,1317145,16022967,12310894,17701,3692944,1428,1081622,560246,1221038,34717706
2020,1158,11596203,2816328,2521936,630485,1891451,5160116,891665,206158,14400,1906022,483699,1422323,12078233,9283883,67680,2725715,955,1730466,325600,939486,28590410
2020,803,47543994,22465465,13087064,2082703,11004361,6083852,3309477,2598136,1584930,3054316,983199,2071117,85326510,65279291,0,19830887,216332,0,0,0,137509750
2020,211,2092937,377132,185360,14957,170403,0,1473772,56673,-54275,998430,193902,804528,1042894,806320,0,234589,1985,84719,377080,44441,4586226
2020,773,88487530,16038036,47376646,9079887,38296759,8320571,13836824,2915453,-339091,7011546,1582450,5429096,109148716,89483773,0,19315560,349383,2295471,451575,-2436285,204619462
2020,424,6307283,518990,1468694,750640,718054,3125478,560225,633896,3550,1459896,161447,1298449,3796433,3056189,0,725694,14550,365810,559120,0,12492092
2020,298,14428268,2634507,3966074,0,3966074,5467197,1950516,409974,2506,3091119,511827,2579292,15390521,12251380,5430,3125514,8197,226934,24689,0,33164037
2020,594,3318568,160045,396427,69727,326700,2566440,148090,47566,-46605,607681,151786,455895,1122507,857003,0,259680,5824,96771,0,0,5098922
2020,237,1663106,138156,526557,75143,451414,807339,0,191054,0,753675,136398,617277,5341459,4200505,3483,1111865,25606,335544,1376,0,8095160
2020,16,1300342,51280,96964,0,96964,0,1111365,40733,0,273193,68041,205152,2405336,1997423,0,407319,594,218396,17881,0,4215148
2020,768,4566973,526244,697943,133133,564810,2075854,1123953,142979,0,1181378,173641,1007737,10509234,8014560,0,2006734,487940,735810,18826,0,17012221
2020,617,17460576,6649316,4220773,1169429,3051344,986769,3224966,2378752,-282052,3044333,673715,2370618,34819075,28134094,0,6649388,35593,1891635,57399,0,56990966
2020,297,1662319,57809,267359,3017,264342,379281,921649,36221,19105,570476,126265,444211,1424051,1090317,8000,322933,2801,28660,0,0,3704611
2020,105,988517,45753,107755,0,107755,0,819345,15664,0,154175,52583,101592,2769921,2305017,0,462264,2640,218396,4174,0,4135183
2020,544,8564144,2266381,2767456,836483,1930973,1658857,1195838,675612,-375244,1934202,976594,957608,26109398,20453565,17811,5484551,153471,692076,27191,0,36951767
2020,804,20828358,6591577,5456986,986099,4470887,1810963,5524849,1443983,30524,2203058,578994,1624064,36309390,28250654,21541,7924526,112669,1327909,101671,0,60800910
2020,104,601187,132700,55775,-19,55794,66142,227360,119210,260,287813,57574,230239,7065498,5555795,207,1495517,13979,71414,426,0,8026598
2020,20,1835526,96187,86176,0,86176,11246,1572477,69440,0,368590,219519,149071,1019874,784519,0,235355,0,0,0,0,3223990
2020,550,11417321,3890514,3299650,1611930,1687720,1584934,2470083,172140,0,1468078,332158,1135920,24432906,19786390,3785,4618417,24314,904783,126540,0,38349628
2020,112,34236,0,0,0,0,12735,16119,5382,244295,221139,94124,127015,1972249,1566159,1723,389471,14896,294899,0,0,2766818
2020,818,1041614,114436,152052,0,152052,118274,538446,118406,0,503465,91970,411495,3288741,2623704,0,658759,6278,214726,4860,0,5053406
2020,882,361200,69998,16396,0,16396,19685,255121,0,0,169612,48236,121376,1858356,1526800,0,327523,4033,75939,0,0,2465107
2020,914,1476113,152438,89116,0,89116,0,633330,601229,0,351637,208933,142704,4844138,3915059,0,923076,6003,347379,6753,0,7026020
2020,928,36560950,25528860,912615,0,912615,9210908,817297,91270,3613379,2954717,217306,2737411,14220920,11436555,0,2784365,0,425610,0,0,57775576
2020,964,27271664,10889369,4722756,1327076,3395680,7954808,2643368,1061363,34499,3082097,908615,2173482,42490881,33949578,43207,8414597,83499,1929971,66494,0,74875606
2020,1026,1432971,155804,237596,0,237596,14545,738981,286045,0,208318,123078,85240,4868974,3701012,6562,1157152,4248,146850,6494,0,6663607
2020,1068,901182,83339,169294,-30,169324,160587,317343,170619,523,331964,112830,219134,4816806,3846071,307,960224,10204,264503,887,0,6315865
2020,1108,7462299,845839,1047911,171868,876043,4238505,1296789,33255,-27826,2368333,485719,1882614,11600871,9341276,11329,2248266,0,2942262,750,0,24346689
2020,404,4550577,223501,1183323,271232,912091,1048584,1930271,164898,1,1167183,345862,821321,8413647,6381801,0,2017515,14331,1320831,39046,123470,15614755
2020,270,14246227,3411640,2758065,402330,2355735,7447355,267019,362148,-313000,2234599,398999,1835600,9715249,7532789,0,2166904,15556,553986,226488,282907,26946456
2020,676,14615242,4655483,3853770,948741,2905029,1574304,3640283,891402,,768238,638062,130176,33880254,27872099,,6008155,,,,87124,49350858
2020,709,24497943,10236443,6001989,1616872,4385117,2246410,4457533,1555568,,872522,781333,91189,46846499,38365666,,8480833,,,,125412,72342376
2020,754,194355347,73306731,62235828,16719906,45515922,16386039,35758612,6668137,,8170389,6345697,1824692,267391049,219817226,,47573823,,,,2286992,472203777
2020,997,5204633,586241,1846398,357530,1488868,1029484,1624618,117892,,372425,291243,81182,15796277,12417954,,3378323,,,,38874,21412209
2020,1069,2822064,164574,903723,57192,846531,592656,1114424,46687,,222927,178381,44546,7214212,5664006,,1550206,,,,8786,10267989
2020,1118,15106380,4035162,2614150,122000,2492150,7243598,712114,501356,-121345,1588208,601456,986752,9306117,7520014,0,1721314,64789,1640345,0,4375962,31895667
2020,1116,128961655,48662214,45454486,10865289,34589197,12029193,20183377,2632385,,4828679,4247621,581058,170168263,138892493,,31275770,,,,1231484,305190081
2020,734,76851717,36663635,22599114,4725067,17874047,8923249,6296834,2368885,2739782,3527325,1315549,2211776,111607404,88519273,0,20150817,2937314,0,0,111860,194838088
2020,299,4757301,195814,1808683,180955,1627728,2752804,0,0,15511,638501,89493,549008,3824945,2988201,0,835269,1475,487725,0,257074,9981057
2020,1046,1683081,74302,86495,0,86495,30,1473288,48966,0,182841,111968,70873,5665509,4382880,0,1138817,143812,0,0,1831,7533262
2020,420,340905,0,148951,144183,4768,2026,0,189928,287526,1026869,159949,866920,5574447,4002540,0,1292118,279789,252613,0,31124,7513484
2020,802,1835341,155169,363467,11706,351761,212010,728476,376219,0,1091076,129510,961566,9526670,6912539,23096,2258131,332904,69233,0,12279,12534599
2020,266,24867364,1196907,11088076,5923086,5164990,10356747,2013452,212182,-368638,4453577,587115,3866462,20358667,15542005,37582,4641375,137705,1337594,30246,693809,51372619
2020,769,10638283,7119358,1888390,51268,1837122,60322,1321490,248723,-160847,3610142,528634,3081508,15534605,12352421,0,3147347,34837,1772836,29420,32837,31457276
2020,776,7813951,1520868,3269221,1157634,2111587,37874,2578550,407438,-3929,2196511,392737,1803774,33390134,26178729,1330,6703251,506824,578161,-11154,54473,44018147
2020,640,6414097,1911395,2535628,785703,1749925,63380,1587845,315849,-3976,1764084,476949,1287135,29344202,22977611,0,6023007,343584,1210040,14466,41036,38783949
2020,315,3234131,433185,428785,0,428785,0,1945660,426501,-135634,1662373,400484,1261889,19307025,14457895,20759,4663798,164573,1367876,19998,1120205,26575974
2020,40,2025273,303434,201481,0,201481,53707,1249823,216828,-33181,920347,302750,617597,7001591,5059495,42684,1681984,217428,754488,5107,101042,10774667
2020,508,6832202,662884,2549325,988505,1560820,2985835,320565,313593,-37598,1398725,169401,1229324,16053707,12831527,117070,3072544,32566,742006,4278,41123,25034443
2020,46,355436,158574,10524,0,10524,0,4500,181838,0,289624,50308,239316,2386334,1797687,5209,577389,6049,7753,0,65293,3104440
2020,590,12487443,2746972,4743913,1262389,3481524,637219,3679185,680154,2364,3239048,573116,2665932,47548647,37374385,17395,9499385,657482,730192,55568,29895,64093157
2020,777,9905295,2647815,3045283,796987,2248296,570151,3185936,456110,4187,3108254,581596,2526658,48019061,37349977,598819,10070265,0,1579891,32369,68046,62717103
2020,897,191568371,73718466,82000323,20059112,61941211,4927182,25852546,5069854,-23438,18113381,3978155,14135226,312043813,239104397,366958,66259548,6312910,5453056,182834,654265,527992282
2020,965,435885,98224,48441,0,48441,0,235395,53825,-13390,307334,75410,231924,3795895,2715919,5185,847957,226834,243003,2716,21286,4792729
2020,671,30356327,12612111,7460826,2276755,5184071,3851237,5656936,775217,,1161342,1055423,105919,56127397,45805377,,10322020,,,,157503,87802569
2020,376,4545606,778842,601024,13332,587692,2927465,156095,82180,-135237,876427,107602,768825,2517994,1911133,,604873,1988,358131,41497,35011,8239429
2020,621,15608843,6165413,3449181,991463,2457718,1941061,3558960,494228,,852659,710432,142227,30795211,25214527,,5580684,,,,54021,47310734
2020,793,112656349,48087741,34833889,10846829,23987060,11145427,15208845,3380447,,3716456,3412370,304086,147283570,119661276,,27622294,,,,550510,264206885
2020,1102,9611751,1251967,1598053,372926,1225127,4070220,2608991,82520,-115402,-2380971,225236,-2606207,4098162,3166495,11643,906700,13324,512722,16814,780289,12523365
2020,1147,1164072,84732,6502,6502,0,0,710568,362270,-24167,258652,134020,124632,4332746,3052997,10402,928647,340700,367966,0,40059,6139328
2020,712,37128989,20779061,10899966,1356710,9543256,1690271,2489982,1269709,142397,2324732,934398,1390334,62401444,47525130,0,13726054,1150260,0,0,0,101997562
2020,32,1097303,0,33504,0,33504,5721,870501,187577,0,216944,154247,62697,4692193,3558428,0,1048944,84821,0,0,0,6006440
2020,361,1751974,460536,186778,0,186778,15277,849676,239707,0,336418,172844,163574,8043431,6154986,0,1737424,151021,0,0,0,10131823
2020,486,2669902,437538,466692,118172,348520,1494200,174280,97192,5127,573484,81996,491488,2094425,1540268,0,438437,115720,199977,18560,64956,5626431
2020,595,30837110,17744890,7638181,753387,6884794,2095863,1938025,1420151,0,1772184,961731,810453,46672450,36831425,32416,9791449,17160,0,0,130283,79412027
2020,433,2206949,968350,524871,3285,521586,92394,539847,81487,4940,408831,220589,188242,8131096,6976859,0,1088669,65568,0,0,0,10751816
2020,1058,1455460,225397,174416,0,174416,739015,316632,0,0,141631,141631,0,3304157,2521348,5402,777407,0,0,0,63731,4964979
2020,261,5337238,2091427,685632,290168,395464,1666465,507307,386407,-35228,456070,123041,333029,2902647,2268770,0,626669,7208,291292,1821917,70845,10844781
2020,730,23030873,12065231,4857769,1373363,3484406,2228349,3511324,368200,,829525,758121,71404,46419493,38168528,,8250965,,,,71990,70351881
2020,577,24284841,12271418,5465412,1457201,4008211,2988477,2622433,937101,,728650,657740,70910,44745160,36674167,,8070993,,,,70967,69829618
2020,788,109844571,49051981,33872442,8267193,25605249,9523620,15552246,1844282,,4081205,3756010,325195,168017092,137835690,,30181402,,,,421031,282363899
2020,865,13765525,3936692,4028550,848821,3179729,908991,4555898,335394,,864819,754643,110176,33578628,27004167,,6574461,,,,96985,48305957
2020,979,3707112,437132,638473,93978,544495,608480,1915723,107304,,459894,426171,33723,9611799,7814964,,1796835,,,,55469,13834274
2020,998,2522957,284798,317274,39010,278264,441274,1431573,48038,,158223,141898,16325,4883037,3909490,,973547,,,,7487,7571704
2020,1072,3980879,599112,910846,162463,748383,630319,1768378,72224,,310948,271811,39137,9911502,7959267,,1952235,,,,47049,14250378
2020,221,2387717,349609,103174,23434,79740,1594738,199652,140544,-21088,453915,194345,259570,2766699,2113719,0,618416,34564,13507,140765,163383,5904898
2020,506,6192602,1214861,521614,55872,465742,3841653,509932,104542,-34895,612307,262927,349380,3877047,2918568,,874628,83851,1334628,200650,252958,12435297
2020,727,43687493,25593420,12486275,2307826,10178449,4132154,0,1475644,1170567,6751813,1026445,5725368,69218038,53981610,0,15030172,206256,0,0,209061,121036972
2020,355,3348154,423393,371539,72909,298630,,2388486,164736,102172,855693,215178,640515,3088799,2422752,0,659804,6243,180400,60993,193542,7829753
2020,487,6222996,429068,2455001,1332595,1122406,2318692,989140,31095,-45665,1589677,393125,1196552,8409994,5972261,18364,1954984,464385,1397578,217403,586396,18378379
2020,938,120382869,62493103,47979889,13635769,34344120,0,5419982,4489895,3605312,19789622,3336554,16453068,205067531,163147053,0,41861108,59370,0,0,797611,349642945
2020,999,406757,61704,2744,0,2744,188221,0,154088,0,139950,104974,34976,1099819,856759,0,243060,0,8148,0,38719,1693393
2020,798,100125844,41952046,34803556,5217630,29585926,11840909,9245913,2283420,0,5778679,1629992,4148687,113701255,91943864,0,20388977,1368414,2804225,57677,0,222467680
2020,504,20909793,9482253,2310438,1051160,1259278,5967227,2337226,812649,41577,2915019,602299,2312720,52637120,42106989,67678,10402415,60038,1175914,0,0,77679423
2020,247,6742887,793540,862986,34306,828680,4231259,855102,0,0,1558230,182611,1375619,4707754,3467411,43535,1109735,87073,503168,0,716014,14228053
2020,216,4637370,569961,1020219,168124,852095,2070338,899720,77132,-174965,1302384,212307,1090077,5056969,3827827,0,1186055,43087,299684,142228,0,11263670
2020,65,367157,104638,20853,0,20853,35703,184543,21420,0,495740,46852,448888,1401506,982405,78184,337062,3855,21089,0,0,2285492
2020,472,4703356,1605158,1186229,154047,1032182,1580525,69330,262114,66117,1096487,296178,800309,11385736,9101534,8944,2249097,26161,654649,36000,182248,18124593
2020,427,951447,0,233182,0,233182,413166,284688,20411,0,484407,135254,349153,3833227,3101604,0,716442,15181,91797,4463,0,5365341
