"año";"NCODI";"biopsias_hosp";"biopsias_CEP";"necropsias_hosp";"angio_hosp";"angio_CEP";"densiometrias_hosp";"densiometrias_CEP";"gamma_hosp";"gamma_CEP";"mamo_hosp";"mamo_CEP";"pet_hosp";"pet_CEP";"resonancia_hosp";"resonancia_CEP";"rx_hosp";"rx_CEP";"spect_hosp";"spect_CEP";"tac_hosp";"tac_CEP";"Colonosopia";"Broncoscopia";"ERCP"
2010;261,00;1340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9622;0;0;0;0;0;;;
2010;730,00;9170;0;1;0;0;0;0;0;0;6277;0;0;0;0;0;75131;0;0;0;10226;0;0;0;0
2010;577,00;4552;0;1;0;0;0;0;0;0;2247;0;0;0;0;0;53184;0;0;0;4531;0;;;
2010;788,00;8822;0;15;1480;0;0;0;3608;0;4264;0;0;0;3324;0;201239;0;0;0;20124;0;;;
2010;865,00;3119;0;0;0;0;0;0;0;0;2030;0;0;0;0;0;40877;0;0;0;5446;0;0;0;0
2010;979,00;802;0;0;0;0;0;0;0;0;331;0;0;0;0;0;13810;0;0;0;1419;0;;;
2010;998,00;307;0;0;0;0;0;0;0;0;166;0;0;0;0;0;7187;0;0;0;0;0;;;
2010;221,00;0;0;0;0;0;269;0;0;0;192;0;0;0;1769;0;7306;0;0;0;799;0;;;
2010;462,00;46;0;15;0;0;0;0;0;0;63;0;0;0;0;0;6854;0;0;0;0;0;;;
2010;506,00;0;0;0;0;0;862;0;0;0;289;0;0;0;2759;0;30254;0;0;0;2801;0;;;
2010;727,00;8008;0;3;0;0;0;0;0;0;2513;0;0;0;3829;0;114629;0;0;0;14220;0;0;0;0
2010;355,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1059;0;4827;0;0;0;0;0;0;0;0
2010;487,00;347;0;0;0;0;0;0;0;0;36;0;0;0;0;0;17454;0;0;0;2021;0;0;0;0
2010;938,00;19742;0;33;1585;0;2980;0;5698;0;4121;6638;0;0;10702;0;243516;77170;0;0;25268;0;;;
2010;886,00;445;0;0;0;0;11;0;0;0;319;0;0;0;4369;0;8032;0;0;0;1175;0;0;0;0
2010;835,00;1419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;999,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0
2010;798,00;18561;0;104;144;0;0;0;0;0;3485;0;0;0;0;0;119369;0;0;0;14569;0;0;0;0
2010;504,00;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;23581;0;0;0;3827;0;0;0;0
2010;247,00;719;0;0;0;0;905;0;0;0;3212;0;0;0;0;0;31904;0;0;0;3489;0;0;0;0
2010;216,00;688;0;0;0;0;3651;0;0;0;1203;0;0;0;6262;0;13994;0;0;0;3406;0;0;0;0
2010;654,00;2598;0;0;0;0;0;0;0;0;3387;0;0;0;3816;0;12655;0;0;0;5175;0;0;0;0
2010;65,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;472,00;777;0;0;0;0;0;0;0;0;1302;0;0;0;469;0;16134;0;0;0;1676;0;0;0;0
2010;427,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4545;0;0;0;0;0;0;0;0
2010;491,00;654;0;0;0;0;0;0;0;0;1428;0;0;0;0;0;14317;0;0;0;1755;0;;;
2010;551,00;896;0;0;0;0;0;0;0;0;388;0;0;0;0;0;7598;0;0;0;529;0;;;
2010;106,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;819,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;836,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;915,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;942,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;748,00;12627;2296;26;664;16;0;3057;1550;0;8434;0;926;0;9827;2856;109283;38392;718;0;17404;3624;;;
2010;198,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;871,00;3722;0;5;0;0;879;0;0;0;931;0;0;0;0;0;30956;0;0;0;2278;0;;;
2010;948,00;0;0;0;0;0;75;0;0;0;101;0;0;0;2327;0;22653;0;0;0;803;0;0;0;0
2010;1051,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1083,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;679,00;16464;0;8;1386;0;0;0;0;0;4206;0;0;0;5226;0;155788;41833;0;0;17958;0;0;0;0
2010;176,00;0;0;0;0;0;0;0;0;0;738;0;0;0;5374;0;5890;0;0;0;4342;0;;;
2010;537,00;300;0;0;0;0;0;0;0;0;723;0;0;0;6922;0;8914;0;0;0;2302;0;;;
2010;39,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;608,00;6162;0;2;0;0;0;0;0;0;1692;0;0;0;2565;0;63664;0;0;0;5013;0;;;
2010;596,00;4074;0;2;0;0;0;0;0;0;824;0;0;0;0;0;39468;0;0;0;3314;0;;;
2010;749,00;33311;0;25;1920;0;3593;0;10443;0;8895;0;0;0;9017;0;211598;79843;0;0;28926;0;;;
2010;758,00;30778;2294;210;887;0;16130;0;10543;0;7917;7169;2409;0;13274;0;223545;157905;0;0;42071;0;;;
2010;724,00;19398;30174;35;2072;0;5530;0;7680;0;4349;7908;2248;0;17637;0;122903;70361;405;0;53572;0;;;
2010;436,00;0;0;0;0;0;0;0;0;0;2166;3964;0;0;0;0;15215;53037;0;0;0;3500;;;
2010;567,00;8938;0;0;0;0;7607;0;0;0;6581;0;0;0;0;0;30004;0;0;0;2709;0;;;
2010;677,00;11809;0;15;539;0;2227;0;0;0;2755;0;0;0;9822;0;106169;33183;2504;0;18236;0;0;0;0
2010;670,00;3749;0;4;0;0;0;0;0;0;0;0;0;0;5308;0;39062;0;0;0;2240;0;;;
2010;588,00;6426;0;0;0;0;0;0;2950;0;1688;0;0;0;0;0;20639;0;0;0;5896;0;0;0;0
2010;446,00;4792;0;0;0;0;0;0;2504;0;0;0;0;0;0;0;9954;0;0;0;2231;0;0;0;0
2010;753,00;28652;0;64;2248;0;5876;0;7163;0;5599;0;1382;0;13196;0;241550;0;2028;0;38857;0;;;
2010;887,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1081;0;0;0;0;0;;;
2010;388,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2368;0;1582;0;0;0;0;0;0
2010;585,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25131;0;0;0;0;0;;;
2010;245,00;0;0;0;0;0;0;0;0;0;0;0;0;0;18590;0;33127;0;0;0;9276;0;;;
2010;603,00;370;0;0;0;0;0;0;0;0;0;0;0;0;13668;0;72336;0;0;0;7264;0;;;
2010;426,00;0;0;0;0;0;0;0;0;0;4542;0;0;0;1061;0;6419;0;0;0;2032;0;;;
2010;232,00;4782;0;0;0;0;1400;0;0;0;5712;0;0;0;3879;0;23433;0;0;0;1151;0;;;
2010;288,00;2254;0;0;0;0;0;0;0;0;117;0;0;0;7760;0;21817;0;0;0;4725;0;;;
2010;246,00;5482;0;0;0;0;0;0;0;0;2490;0;0;0;1580;0;15548;0;0;0;918;0;;;
2010;284,00;0;0;0;0;0;0;0;0;0;5326;0;0;0;11107;0;40807;0;0;0;5430;0;;;
2010;18,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;356,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;401,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;733,00;28006;0;64;1806;0;2161;4253;2738;0;6851;9772;0;0;15704;6821;118783;56969;0;0;21529;4094;;;
2010;243,00;0;0;0;0;0;0;0;0;0;479;0;0;0;8970;0;19710;0;0;0;2291;0;;;
2010;380,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1299;0;0;0;0;0;0;0;0
2010;716,00;8651;0;0;0;0;88;0;0;0;143;0;0;0;8842;0;115737;0;0;0;4388;0;;;
2010;534,00;4036;0;0;153;0;1510;0;6238;0;1335;0;0;0;16114;0;25163;0;0;0;4987;0;;;
2010;185,00;0;0;0;0;0;504;0;0;0;262;0;0;0;1871;0;6782;0;0;0;3829;0;0;0;0
2010;258,00;2667;0;0;53;0;0;0;0;0;692;0;1194;0;3834;0;14603;0;0;0;3921;0;;;
2010;505,00;0;0;0;0;0;0;0;0;0;12237;0;0;0;6080;0;16712;0;0;0;4671;0;0;0;0
2010;268,00;8998;0;0;0;0;0;0;0;0;816;0;0;0;20227;0;26117;0;0;0;6753;0;;;
2010;602,00;4302;0;0;642;0;1639;0;2247;0;5247;0;560;0;10605;0;26966;0;0;0;5298;0;;;
2010;254,00;0;0;0;40;0;6816;0;10057;0;5122;0;720;0;24312;0;83420;0;0;0;7669;0;;;
2010;705,00;19102;0;0;862;0;0;0;0;0;2754;0;0;0;8995;0;57427;0;0;0;7953;0;0;0;0
2010;133,00;2058;0;0;0;0;0;0;0;0;6770;0;0;0;0;0;5200;0;0;0;0;0;;;
2010;33,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;143,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;36,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;756,00;4385;0;1;96;0;2466;0;1673;0;9466;0;0;0;4154;0;50671;0;521;0;7933;0;0;0;0
2010;662,00;34452;0;20;0;0;3661;0;0;0;4521;3284;0;0;6198;4490;143183;87814;0;0;17900;4327;;;
2010;192,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6445;0;0;0;0;0;;;
2010;382,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;0;0;0;0;0;;;
2010;322,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1346;0;0;0;0;0;;;
2010;478,00;0;0;0;0;0;0;0;0;0;0;0;0;0;5533;0;34105;0;0;0;1581;0;;;
2010;352,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6053;0;0;0;0;0;;;
2010;628,00;16947;0;15;900;0;0;0;0;0;7038;0;0;0;4848;0;91772;49254;0;0;13745;0;;;
2010;291,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;495,00;0;0;0;0;0;0;0;0;0;0;0;0;0;4358;0;19029;0;0;0;2625;0;0;0;0
2010;845,00;13671;0;27;0;0;0;0;0;0;5838;0;0;0;3741;0;114267;42458;0;0;9900;0;0;0;0
2010;498,00;3153;0;1;0;0;0;0;0;0;2036;0;0;0;0;0;5341;7400;0;0;3649;0;;;
2010;314,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2449;0;0;0;0;0;;;
2010;720,00;4045;0;0;0;0;0;0;0;0;718;0;0;0;10613;0;63284;0;0;0;5561;0;;;
2010;721,00;20014;0;58;1645;0;0;0;9355;0;2833;0;1492;0;10975;0;94187;50355;0;0;14793;0;;;
2010;485,00;17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;273,00;5483;0;0;562;0;0;0;0;0;1751;0;0;0;9662;0;54656;0;0;0;12877;0;;;
2010;846,00;25697;0;54;307;0;1416;0;4201;0;5931;0;0;0;10185;0;147040;0;0;0;17089;0;;;
2010;847,00;0;0;0;0;0;0;0;3314;0;0;0;0;0;19315;0;41793;0;0;0;3740;0;;;
2010;848,00;12004;0;4;122;0;1927;0;0;0;6045;0;0;0;14909;0;72224;0;0;0;6671;0;;;
2010;864,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;916,00;3416;0;0;0;0;0;0;1140;0;1884;0;4150;0;15885;0;7177;0;0;0;5454;0;;;
2010;930,00;0;0;0;0;0;2268;0;0;0;2336;0;0;0;15857;0;45091;0;0;0;5265;0;;;
2010;954,00;16431;0;48;153;0;0;0;4750;0;4938;0;0;0;7706;0;88882;27775;0;0;13562;0;;;
2010;943,00;5955;0;0;0;0;0;0;0;0;4341;0;0;0;10794;0;61214;0;0;0;4016;0;;;
2010;949,00;48904;0;208;467;0;8873;0;10061;0;16460;4965;2745;0;13490;0;213648;52125;2620;0;37789;0;;;
2010;980,00;11080;0;1;498;0;2108;0;0;0;3691;0;0;0;14608;0;40453;0;3310;0;14675;0;0;0;0
2010;981,00;474;0;0;0;0;35;0;0;0;124;0;0;0;3331;0;5922;0;0;0;695;0;;;
2010;1024,00;17149;0;1;449;0;2097;0;2009;0;4015;0;1171;0;14839;0;39040;0;107;0;10652;0;;;
2010;1017,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490;0;0;0;0;0;;;
2010;1000,00;12002;0;1;127;0;2002;0;2400;0;5570;0;1598;0;13188;0;43570;0;408;0;10289;0;;;
2010;1018,00;6323;0;5;0;0;1236;0;0;0;1640;0;0;0;6067;0;61106;0;0;0;6413;0;;;
2010;1001,00;9764;0;1;10;0;504;0;0;0;1484;0;0;0;2584;0;8941;0;0;0;973;0;;;
2010;1007,00;17645;0;28;0;0;3652;0;0;0;3521;0;0;0;10922;0;103900;17277;0;0;11543;0;;;
2010;1008,00;8184;0;4;0;0;1784;0;0;0;1569;0;0;0;8015;0;79897;0;0;0;7738;0;;;
2010;1009,00;17621;0;5;0;0;866;0;0;0;1866;0;0;0;8329;0;92003;0;0;0;10807;0;;;
2010;1010,00;10761;0;21;0;0;0;0;0;0;1769;0;0;0;7441;0;56071;0;0;0;6608;0;;;
2010;1011,00;8169;0;1;49;0;0;0;0;0;1347;0;0;0;4424;0;42820;0;0;0;4592;0;;;
2010;1012,00;11223;0;28;0;0;0;0;0;0;660;0;0;0;6876;0;58912;0;0;0;7715;0;;;
2010;1013,00;32076;0;107;3913;0;3306;0;4833;0;14236;0;1344;0;19933;0;224348;0;0;0;30739;0;0;0;0
2010;1041,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;789,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;326,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;442,00;0;0;0;0;0;1905;0;967;0;2243;0;0;0;4609;0;6014;0;0;0;2007;0;;;
2010;294,00;0;0;0;0;0;818;0;0;0;1602;0;0;0;6192;0;52178;0;0;0;11933;0;;;
2010;378,00;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;2280;0;0;0;167;0;;;
2010;402,00;4159;0;0;0;0;0;0;0;0;2554;0;0;0;1001;0;36352;0;0;0;341;0;0;0;0
2010;29,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;450,00;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3572;0;0;0;0;0;0;0;0
2010;656,00;563;0;8;0;0;0;0;0;0;7753;0;0;0;0;0;80111;0;0;0;5702;0;0;0;0
2010;333,00;8023;0;0;0;0;0;0;0;0;831;0;0;0;3299;0;26139;0;0;0;5174;0;;;
2010;668,00;7475;0;0;0;0;0;0;0;0;1141;0;0;0;0;0;59971;0;0;0;4393;0;;;
2010;684,00;4316;0;0;0;0;0;0;0;0;5383;0;0;0;0;0;130685;0;0;0;7322;0;;;
2010;422,00;13;0;0;65;0;0;0;0;0;258;0;0;0;2814;0;15487;0;0;0;3654;0;;;
2010;763,00;18421;0;45;554;0;4949;0;0;0;10905;0;0;0;13020;0;253464;51914;0;0;41226;0;0;0;0
2010;741,00;22391;0;16;549;0;2594;0;7258;0;11207;0;0;0;6320;0;120717;73542;0;0;26711;0;;;
2010;553,00;18673;0;12;13;0;0;0;0;0;4698;0;0;0;6548;0;107160;11456;0;0;13117;0;;;
2010;357,00;3219;0;0;0;0;0;0;0;0;6947;0;0;0;0;0;12990;0;0;0;0;0;;;
2010;899,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;900,00;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;666;0;0;0;0;0;;;
2010;932,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;950,00;0;0;0;0;0;500;0;0;0;750;0;0;0;3000;0;6250;0;0;0;500;0;;;
2010;966,00;1225;0;0;11;0;385;0;0;0;1032;0;0;0;965;0;8194;0;0;0;621;0;;;
2010;967,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;982,00;5016;0;0;984;0;223;0;276;0;1218;0;220;0;2509;0;6699;0;141;0;2441;0;;;
2010;1014,00;0;0;0;0;0;0;0;0;0;720;0;0;0;0;0;33769;0;0;0;2886;0;;;
2010;1048,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1080,00;1473;0;1;50;0;372;0;0;0;930;0;0;0;1375;0;8796;0;0;0;976;0;;;
2010;722,00;18423;0;175;734;0;0;0;4;0;4310;0;4006;0;3700;0;181566;38315;10973;0;18263;0;0;0;0
2010;660,00;15828;0;44;0;0;0;0;0;0;4489;0;0;0;3721;0;136294;0;0;0;19056;0;0;0;0
2010;75,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;249,00;618;0;0;329;0;125;0;0;0;0;0;0;0;0;0;28550;0;0;0;1253;0;;;
2010;275,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3456;0;0;0;0;0;;;
2010;227,00;0;0;0;0;0;3723;0;0;0;3934;0;0;0;7879;0;72580;0;0;0;5421;0;0;0;0
2010;150,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;0;0;0;0;0;;;
2010;47,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;172,00;207;0;0;0;0;0;0;0;0;0;0;0;0;4262;0;11395;0;0;0;1057;0;;;
2010;581,00;2358;16;2;0;0;0;0;0;0;329;0;0;0;0;0;50463;0;0;0;8124;0;0;0;0
2010;120,00;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3506;0;0;0;0;0;;;
2010;445,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;471,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15886;0;0;0;0;0;;;
2010;53,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;199,00;2611;0;0;0;0;0;0;0;0;42;0;0;0;0;0;5029;0;0;0;0;0;0;0;0
2010;575,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53881;0;0;0;4154;0;;;
2010;528,00;3329;0;2;0;0;0;0;0;0;1206;0;0;0;0;0;34658;8212;0;0;2905;0;0;0;0
2010;631,00;7266;0;8;0;0;0;0;0;0;2388;0;0;0;0;0;107116;40698;0;0;6654;0;;;
2010;699,00;18458;0;3;0;0;0;0;0;0;5873;0;0;0;3034;0;70080;21065;0;0;12940;0;;;
2010;823,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17037;0;0;0;0;0;;;
2010;849,00;2718;0;0;0;0;0;0;0;0;2910;0;0;0;0;0;24922;0;0;0;2667;0;;;
2010;869,00;750;0;0;0;0;936;0;0;0;917;0;0;0;0;0;87395;0;0;0;3134;0;;;
2010;955,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;983,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1002,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1015,00;17951;0;60;815;0;0;0;0;0;5188;0;0;0;4278;0;146521;0;0;0;10524;0;;;
2010;703,00;35179;0;76;0;0;0;0;0;0;5930;0;0;0;4515;0;82958;0;0;0;10507;0;0;0;0
2010;474,00;26285;0;91;1726;0;0;0;6465;0;3973;0;0;0;6278;0;74763;0;0;0;15888;0;0;0;0
2010;51,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;441,00;1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4684;0;0;0;0;0;0;0;0
2010;327,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;690,00;13501;0;22;1380;0;3474;0;2763;0;4957;0;3162;0;8900;0;62465;0;0;0;19049;0;0;0;0
2010;262,00;2035;0;0;0;0;345;0;0;0;936;0;0;0;6181;0;17065;0;0;0;2871;0;;;
2010;403,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1356;0;0;0;0;0;0;0;0
2010;312,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;507,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44527;0;0;0;0;0;0;0;0
2010;589,00;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;44300;0;0;0;2998;0;0;0;0
2010;665,00;6808;0;8;0;0;0;0;0;0;894;0;0;0;0;0;66809;0;0;0;7331;0;0;0;0
2010;334,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;751,00;78592;0;61;250;0;1026;0;4121;0;7778;0;0;0;6657;0;150880;22634;1399;0;20694;0;0;0;0
2010;186,00;691;0;0;0;0;263;0;0;0;1301;0;0;0;7039;0;7796;0;0;0;1690;0;0;0;0
2010;646,00;2550;0;0;0;0;0;0;0;0;1305;0;0;0;0;0;30235;0;0;0;2081;0;;;
2010;536,00;0;0;0;0;0;0;0;0;0;1198;0;0;0;0;0;23232;0;0;0;1892;0;0;0;0
2010;242,00;309;0;0;0;0;0;0;0;0;0;0;0;0;8780;0;7900;0;0;0;1550;0;;;
2010;490,00;0;0;0;0;0;0;0;0;0;13934;0;0;0;0;0;9745;0;0;0;0;0;;;
2010;500,00;3549;0;1;0;0;1337;0;850;0;2850;0;663;0;11015;0;30715;0;64;0;5420;0;;;
2010;658,00;5559;0;4;0;0;0;0;0;0;2442;0;0;0;3944;0;57499;0;0;0;6987;0;;;
2010;353,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15719;0;0;0;0;0;0;0;0
2010;323,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;620,00;3756;0;3;0;0;0;0;0;0;1626;0;0;0;0;0;40388;0;0;0;3386;0;0;0;0
2010;384,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1642;0;12063;0;0;0;0;0;;;
2010;484,00;3602;0;1;0;0;0;0;0;0;20975;0;0;0;0;0;16882;0;0;0;725;0;0;0;0
2010;554,00;8631;0;0;0;0;2197;0;0;0;2909;0;0;0;7269;0;123765;0;0;0;13845;0;0;0;0
2010;209,00;636;0;0;0;0;0;0;0;0;1108;0;0;0;1909;0;36181;0;0;0;1539;0;0;0;0
2010;707,00;32501;0;49;2837;0;0;0;0;0;12553;0;0;0;20699;0;187693;35485;0;0;29643;2658;0;0;0
2010;395,00;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8654;0;0;0;0;0;;;
2010;969,00;3391;0;0;0;0;1557;0;1760;0;989;0;0;0;4242;0;24558;0;0;0;1856;0;;;
2010;1052,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;739,00;27799;0;88;6502;0;13849;0;5384;0;4285;0;0;0;36380;0;226157;68684;729;0;36373;0;0;0;0
2010;613,00;19735;0;62;1123;0;0;4771;2673;0;2833;0;16;0;5035;0;138212;32869;1617;0;19026;0;0;0;0
2010;593,00;17700;0;2;0;0;0;4533;0;0;5154;0;0;0;7443;0;75192;38413;0;0;11343;0;0;0;0
2010;704,00;32545;0;72;1097;0;0;0;4205;0;5735;0;0;0;19222;0;148085;26573;0;0;24574;0;0;0;0
2010;493,00;0;0;0;0;0;7362;0;0;0;0;0;0;0;0;0;8072;0;0;0;2569;0;;;
2010;686,00;12516;0;44;1177;0;7226;0;1271;0;4121;0;726;0;16064;0;196041;0;0;0;22130;0;0;0;0
2010;257,00;8015;0;0;850;0;2355;0;1161;0;5030;0;1089;0;9252;0;82697;0;0;0;4305;0;0;0;0
2010;494,00;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;15427;0;0;0;0;0;;;
2010;681,00;17780;0;3;6;0;3154;0;2152;0;9435;0;766;0;3126;0;11249;0;0;0;22498;0;;;
2010;286,00;1422;0;0;0;0;1033;0;0;0;2462;0;0;0;5676;0;57372;0;0;0;4110;0;;;
2010;255,00;1968;0;0;36;0;3457;0;0;0;3605;0;0;0;16685;0;91310;0;0;0;5936;0;;;
2010;79,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;81,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;688,00;10721;0;14;0;0;0;0;0;0;0;0;0;0;7536;0;87556;0;0;0;9130;0;0;0;0
2010;531,00;9938;0;27;0;0;0;4244;0;0;2662;0;0;0;7536;0;65085;33101;0;0;8918;0;0;0;0
2010;514,00;0;0;0;0;0;0;698;0;0;717;0;0;0;0;0;29958;0;0;0;1749;0;0;0;0
2010;499,00;165;0;0;0;0;0;0;0;0;0;0;0;0;9429;0;11864;0;0;0;3316;0;;;
2010;532,00;11018;0;11;0;0;2965;0;0;0;3186;0;0;0;7800;0;54272;18336;0;0;7211;0;0;0;0
2010;190,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6695;0;0;0;0;0;;;
2010;598,00;2850;0;4;0;0;0;0;0;0;1611;0;0;0;0;0;40660;0;0;0;4184;0;;;
2010;260,00;14597;0;0;2;0;2549;0;364;0;9151;0;2739;0;15457;0;60566;0;82;0;7331;0;;;
2010;838,00;1536;0;0;0;0;0;0;0;0;1230;0;0;0;0;0;21323;0;0;0;1486;0;;;
2010;839,00;215;0;0;0;0;331;0;0;0;1061;0;0;0;0;0;12638;0;0;0;451;0;;;
2010;851,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;852,00;20252;0;10;2223;0;4046;0;3434;0;2868;0;0;0;14806;0;100720;67147;843;0;22465;0;0;0;0
2010;988,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1662;0;0;0;0;0;;;
2010;1056,00;12291;0;8;0;0;6655;0;0;0;3906;0;0;0;10401;0;103315;30501;0;0;10753;0;0;0;0
2010;644,00;15254;0;30;1121;0;3253;0;0;0;3391;0;0;0;7140;0;115144;30831;0;0;12774;0;0;0;0
2010;752,00;14439;0;35;8;0;0;0;6076;0;3020;991;0;0;8755;0;115678;52873;153;0;17161;0;0;0;0
2010;238,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;325,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;622,00;3843;0;2;0;0;0;0;0;0;545;0;0;0;0;0;37890;0;0;0;5006;0;0;0;0
2010;879,00;1538;0;0;0;0;0;0;0;0;0;0;58;0;0;0;4796;0;0;0;194;0;;;
